impacto_presupuestario_anio;impacto_presupuestario_mes;ejercicio_presupuestario;sector_id;sector_desc;subsector_id;subsector_desc;caracter_id;caracter_desc;jurisdiccion_id;jurisdiccion_desc;subjurisdiccion_id;subjurisdiccion_desc;entidad_id;entidad_desc;servicio_id;servicio_desc;programa_id;programa_desc;subprograma_id;subprograma_desc;proyecto_id;proyecto_desc;actividad_id;actividad_desc;obra_id;obra_desc;finalidad_id;finalidad_desc;funcion_id;funcion_desc;inciso_id;inciso_desc;principal_id;principal_desc;parcial_id;parcial_desc;subparcial_id;subparcial_desc;clasificador_economico_8_digitos_id;clasificador_economico_8_digitos_desc;fuente_financiamiento_id;fuente_financiamiento_desc;ubicacion_geografica_id;ubicacion_geografica_desc;unidad_ejecutora_id;unidad_ejecutora_desc;prestamo_externo_id;prestamo_externo_desc;codigo_bapin_id;codigo_bapin_desc;credito_presupuestado;credito_vigente;credito_comprometido;credito_devengado;credito_pagado;ultima_actualizacion_fecha
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;1;Gastos en personal;1;Personal permanente;3;Retribuciones que no hacen al cargo;0;Retribuciones que no hacen al cargo;21211000;Sueldos y salarios;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;1014.0;1014.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;1;Gastos en personal;1;Personal permanente;6;Contribuciones patronales;0;Contribuciones patronales;21212000;Contribuciones patronales;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;1456.0;1456.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;1;Gastos en personal;1;Personal permanente;7;Complementos;0;Complementos;21211000;Sueldos y salarios;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;27.0;27.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;1;Gastos en personal;2;Personal temporario;1;Retribuciones del cargo;0;Retribuciones del cargo;21211000;Sueldos y salarios;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;2075.0;2075.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;1;Gastos en personal;2;Personal temporario;2;Retribuciones que no hacen al cargo;0;Retribuciones que no hacen al cargo;21211000;Sueldos y salarios;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;583.0;583.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;1;Gastos en personal;2;Personal temporario;3;Sueldo anual complementario;0;Sueldo anual complementario;21211000;Sueldos y salarios;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;350.0;350.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;1;Gastos en personal;2;Personal temporario;5;Contribuciones patronales;0;Contribuciones patronales;21212000;Contribuciones patronales;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;706.0;706.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;1;Gastos en personal;5;Asistencia social al personal;1;Seguros de riesgo de trabajo;0;Seguros de riesgo de trabajo;21213000;Prestaciones sociales;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;5.0;5.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;1;Gastos en personal;5;Asistencia social al personal;9;Otras asistencias sociales al personal;0;Otras asistencias sociales al personal;21213000;Prestaciones sociales;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;6.0;6.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;2;Bienes de consumo;1;Productos alimenticios, agropecuarios y forestales;1;Alimentos para personas;0;Alimentos para personas;21221000;Bienes de consumo;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;11.0;11.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;2;Bienes de consumo;1;Productos alimenticios, agropecuarios y forestales;5;Madera, corcho y sus manufacturas;0;Madera, corcho y sus manufacturas;21221000;Bienes de consumo;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;0.0;0.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;2;Bienes de consumo;2;Textiles y vestuario;1;Hilados y telas;0;Hilados y telas;21221000;Bienes de consumo;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;0.0;0.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;2;Bienes de consumo;2;Textiles y vestuario;2;Prendas de vestir;0;Prendas de vestir;21221000;Bienes de consumo;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;2.0;2.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;2;Bienes de consumo;2;Textiles y vestuario;3;Confecciones textiles;0;Confecciones textiles;21221000;Bienes de consumo;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;0.0;0.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;2;Bienes de consumo;3;Productos de papel, cartón e impresos;1;Papel de escritorio y cartón;0;Papel de escritorio y cartón;21221000;Bienes de consumo;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;1.0;1.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;2;Bienes de consumo;3;Productos de papel, cartón e impresos;2;Papel para computación;0;Papel para computación;21221000;Bienes de consumo;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;3.0;3.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;2;Bienes de consumo;3;Productos de papel, cartón e impresos;3;Productos de artes gráficas;0;Productos de artes gráficas;21221000;Bienes de consumo;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;0.0;0.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;2;Bienes de consumo;3;Productos de papel, cartón e impresos;4;Productos de papel y cartón;0;Productos de papel y cartón;21221000;Bienes de consumo;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;0.0;0.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;2;Bienes de consumo;4;Productos de cuero y caucho;4;Cubiertas y cámaras de aire;0;Cubiertas y cámaras de aire;21221000;Bienes de consumo;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;0.0;0.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;2;Bienes de consumo;5;Productos químicos, combustibles y lubricantes;1;Compuestos químicos;0;Compuestos químicos;21221000;Bienes de consumo;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;0.0;0.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;2;Bienes de consumo;5;Productos químicos, combustibles y lubricantes;2;Productos farmacéuticos y medicinales;0;Productos farmacéuticos y medicinales;21221000;Bienes de consumo;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;0.0;0.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;2;Bienes de consumo;5;Productos químicos, combustibles y lubricantes;5;Tintas, pinturas y colorantes;0;Tintas, pinturas y colorantes;21221000;Bienes de consumo;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;0.0;0.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;2;Bienes de consumo;5;Productos químicos, combustibles y lubricantes;6;Combustibles y lubricantes;0;Combustibles y lubricantes;21221000;Bienes de consumo;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;20.0;20.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;2;Bienes de consumo;5;Productos químicos, combustibles y lubricantes;8;Productos de material plástico;0;Productos de material plástico;21221000;Bienes de consumo;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;0.0;0.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;2;Bienes de consumo;5;Productos químicos, combustibles y lubricantes;9;Otros n.e.p.;0;Otros n.e.p.;21221000;Bienes de consumo;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;0.0;0.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;2;Bienes de consumo;6;Productos de minerales no metálicos;1;Productos de arcilla y cerámica;0;Productos de arcilla y cerámica;21221000;Bienes de consumo;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;0.0;0.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;2;Bienes de consumo;6;Productos de minerales no metálicos;2;Productos de vidrio;0;Productos de vidrio;21221000;Bienes de consumo;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;1.0;1.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;2;Bienes de consumo;6;Productos de minerales no metálicos;3;Productos de loza y porcelana;0;Productos de loza y porcelana;21221000;Bienes de consumo;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;0.0;0.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;2;Bienes de consumo;6;Productos de minerales no metálicos;4;Productos de Cemento, Asbesto y Yeso;0;Productos de Cemento, Asbesto y Yeso;21221000;Bienes de consumo;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;0.0;0.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;2;Bienes de consumo;6;Productos de minerales no metálicos;5;Cemento, cal y yeso;0;Cemento, cal y yeso;21221000;Bienes de consumo;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;0.0;0.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
2022;1;2022;1;Sector Público Nacional no Financiero;1;Administración Nacional;1;Administración Central;1;Poder Legislativo Nacional;0;Poder Legislativo Nacional;0;Poder Legislativo Nacional;312;Honorable Senado de la Nación Argentina;16;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;Formacion y Sancion de Leyes Nacionales;0;Formacion y Sancion de Leyes Nacionales;1;ADMINISTRACION GUBERNAMENTAL;1;Legislativa;2;Bienes de consumo;7;Productos metálicos;1;Productos ferrosos;0;Productos ferrosos;21221000;Bienes de consumo;1.1;Tesoro Nacional;2;Ciudad Autónoma de Buenos Aires;392;Honorable Cámara de Senadores;0;GENERICO;0;El Organismo no carga BAPIN;0.0;0.0;0.0;0;0;Última actualización del ejercicio 2022: 02 Julio 2023.
